,Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
2743,Yb1.00Cd1.20Zn0.80Sb2.00,550.0,134.95,80311.0,1.347,0.001462584,0.62,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.2 Zn0.8 Sb2,30.0,70.0,40.0,50.72,7.936000000000002,51.0,39.0,85.0,46.0,69.64,12.4608,85.0,65.38,173.054,107.674,120.75424000000001,21.724512,121.76,594.22,1092.0,497.78,833.3536,159.79968,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.04,0.384,5.0,122.0,187.0,65.0,147.07999999999998,15.967999999999993,139.0,1.26,2.05,0.7899999999999998,1.7416,0.24671999999999997,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.3604,7.26352,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2744,Yb1.00Cd1.30Zn0.70Sb2.00,550.0,160.4,64200.0,1.242,0.001651748,0.731450346,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.3 Zn0.7 Sb2,30.0,70.0,40.0,51.08,7.568,51.0,39.0,85.0,46.0,69.66,12.4488,85.0,65.38,173.054,107.674,121.69485999999999,20.595768000000003,121.76,594.22,1092.0,497.78,831.3844000000001,162.16271999999995,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.0600000000000005,0.37600000000000033,5.0,122.0,187.0,65.0,147.52,15.792000000000007,139.0,1.26,2.05,0.7899999999999998,1.7424,0.24607999999999994,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.4711,7.130679999999998,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2745,Yb1.00Cd1.40Zn0.60Sb2.00,550.0,178.78,52926.0,1.305,0.001691636,0.73,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.4 Zn0.6 Sb2,30.0,70.0,40.0,51.44,7.423999999999998,51.0,39.0,85.0,46.0,69.67999999999999,12.435200000000004,85.0,65.38,173.054,107.674,122.63548,20.167408000000002,121.76,594.22,1092.0,497.78,829.4151999999998,164.52576000000002,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.08,0.36800000000000005,5.0,122.0,187.0,65.0,147.95999999999998,15.615999999999985,139.0,1.26,2.05,0.7899999999999998,1.7431999999999999,0.24543999999999994,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.581799999999998,6.997839999999999,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2746,Yb1.00Cd1.50Zn0.50Sb2.00,550.0,170.82,60900.0,1.2509,0.00177703,0.87,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.5 Zn0.5 Sb2,30.0,70.0,40.0,51.8,7.2799999999999985,51.0,39.0,85.0,46.0,69.7,12.419999999999998,85.0,65.38,173.054,107.674,123.5761,19.791159999999998,121.76,594.22,1092.0,497.78,827.4459999999999,166.8888,903.78,3.0,15.0,12.0,11.4,3.3600000000000003,15.0,4.0,6.0,2.0,5.1,0.35999999999999976,5.0,122.0,187.0,65.0,148.4,15.440000000000003,139.0,1.26,2.05,0.7899999999999998,1.7439999999999998,0.2447999999999999,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.692500000000003,6.8649999999999975,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2747,Yb1.00Cd1.60Zn0.40Sb2.00,550.0,175.51,57600.0,1.308,0.001774297,0.8,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.6 Zn0.4 Sb2,30.0,70.0,40.0,52.160000000000004,7.136000000000003,51.0,39.0,85.0,46.0,69.72,12.403200000000002,85.0,65.38,173.054,107.674,124.51672,19.414912000000005,121.76,594.22,1092.0,497.78,825.4768,169.25184,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.12,0.35200000000000004,5.0,122.0,187.0,65.0,148.84,15.264000000000005,139.0,1.26,2.05,0.7899999999999998,1.7448000000000001,0.24416,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.803199999999997,6.732159999999999,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.00000000000003,18.399999999999995,166.0
2748,Yb1.00Cd1.70Zn0.30Sb2.00,550.0,180.4,50995.0,1.375,0.001659589,0.693,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.7 Zn0.3 Sb2,30.0,70.0,40.0,52.52,6.992000000000002,51.0,39.0,85.0,46.0,69.74,12.384800000000002,85.0,65.38,173.054,107.674,125.45734,19.038664,121.76,594.22,1092.0,497.78,823.5076000000001,171.61487999999994,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.14,0.3439999999999998,5.0,122.0,187.0,65.0,149.28,15.088,139.0,1.26,2.05,0.7899999999999998,1.7456,0.24351999999999996,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,26.9139,6.599319999999997,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2749,Yb1.00Cd1.80Zn0.20Sb4.00,550.0,182.45,45691.0,1.3737,0.001520962,0.608960593,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.8 Zn0.2 Sb4,30.0,70.0,40.0,52.34285714285714,5.044897959183673,51.0,39.0,85.0,46.0,74.11428571428571,12.440816326530612,85.0,65.38,173.054,107.674,125.07282857142857,13.708906122448978,121.76,594.22,1092.0,497.78,845.0360000000001,137.69714285714284,903.78,3.0,15.0,12.0,12.428571428571429,2.9387755102040813,15.0,4.0,6.0,2.0,5.114285714285714,0.2530612244897957,5.0,122.0,187.0,65.0,146.65714285714284,11.526530612244889,139.0,1.26,2.05,0.7899999999999998,1.833142857142857,0.2478367346938775,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.7142857142857142,1.4693877551020407,3.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,12.0,16.0,4.0,14.285714285714286,1.3061224489795915,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,1.4693877551020407,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,1.4693877551020407,3.0,13.96,34.12,20.159999999999997,28.32042857142857,5.3593877551020395,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,182.42857142857142,18.77551020408163,166.0
2750,Yb1.00Cd1.90Zn0.10Sb2.00,550.0,185.2,43866.0,1.437,0.001504562,0.575858684,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd1.9 Zn0.1 Sb2,30.0,70.0,40.0,53.239999999999995,6.703999999999996,51.0,39.0,85.0,46.0,69.78,12.3432,85.0,65.38,173.054,107.674,127.33858000000001,18.286168,121.76,594.22,1092.0,497.78,819.5691999999999,176.34096,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.18,0.3279999999999998,5.0,122.0,187.0,65.0,150.16,14.735999999999999,139.0,1.26,2.05,0.7899999999999998,1.7472,0.24223999999999996,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,13.96,34.12,20.159999999999997,27.1353,6.333639999999999,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,188.99999999999997,18.400000000000006,166.0
2751,Yb1.00Cd2.00Sb2.00,550.0,148.87,72770.0,1.295,0.001612749,0.684951266,https://doi.org/10.1021/acs.chemmater.8b02155,Yb1 Cd2 Sb2,48.0,70.0,22.0,53.6,6.5600000000000005,48.0,39.0,85.0,46.0,69.8,12.320000000000002,70.0,112.411,173.054,60.643,128.2792,17.90992,112.411,594.22,1092.0,497.78,817.6,178.70399999999998,594.22,3.0,15.0,12.0,11.4,3.3599999999999994,12.0,5.0,6.0,1.0,5.2,0.3200000000000001,5.0,139.0,187.0,48.0,150.6,14.559999999999997,139.0,1.26,2.05,0.7899999999999998,1.7479999999999998,0.2415999999999999,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,12.0,16.0,4.0,14.0,1.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,19.495,34.12,14.624999999999996,27.246,6.200799999999999,19.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0
2752,Ag1.00Bi0.85Sb0.15Se2.00,550.0,354.17,127.5,0.372,1.6e-05,0.023645771,https://doi.org/10.1021/acs.inorgchem.9b00874,Ag1 Bi0.85 Sb0.15 Se2,34.0,83.0,49.0,48.3,14.95,34.0,65.0,89.0,24.0,82.2125,8.606249999999998,89.0,78.96,208.9804,130.0204,115.42138499999999,40.2379775,78.96,494.0,1234.93,740.9300000000001,705.30925,279.69568125,494.0,11.0,16.0,5.0,14.5,1.75,16.0,4.0,6.0,2.0,4.7125,0.7124999999999999,4.0,120.0,148.0,28.0,132.91250000000002,12.912500000000001,120.0,1.93,2.55,0.6199999999999999,2.2636249999999998,0.28637499999999994,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,2.975,4.685625,0.0,11.0,29.0,18.0,17.475,4.898125000000001,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,16.620000000000005,25.227875,4.448937500000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,72.02499999999999,83.53562500000001,14.0
2753,Ag1.00Bi0.95Sb0.05Se2.00,550.0,161.4,214.0,0.4,5.57e-06,0.007665201,https://doi.org/10.1021/acs.inorgchem.9b00874,Ag1 Bi0.95 Sb0.05 Se2,34.0,83.0,49.0,49.1,16.15,34.0,65.0,89.0,24.0,82.2375,8.618750000000002,89.0,78.96,208.9804,130.0204,117.60189500000001,43.50874250000001,78.96,494.0,1234.93,740.9300000000001,696.32475,274.48900625,494.0,11.0,16.0,5.0,14.5,1.75,16.0,4.0,6.0,2.0,4.7375,0.7375,4.0,120.0,148.0,28.0,133.1375,13.1375,120.0,1.93,2.55,0.6199999999999999,2.2628749999999997,0.2871249999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,3.3249999999999997,5.070625,0.0,11.0,29.0,18.0,17.825,5.3081249999999995,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,16.620000000000005,25.262625,4.466312500000002,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,68.17500000000001,80.858125,14.0
2754,Ag1.00Bi0.90Sb0.10Se2.00,550.0,250.0,237.3,0.374,1.48e-05,0.0194,https://doi.org/10.1021/acs.inorgchem.9b00874,Ag1 Bi0.9 Sb0.1 Se2,34.0,83.0,49.0,48.7,15.55,34.0,65.0,89.0,24.0,82.225,8.612500000000002,89.0,78.96,208.9804,130.0204,116.51164,41.873360000000005,78.96,494.0,1234.93,740.9300000000001,700.817,277.20465,494.0,11.0,16.0,5.0,14.5,1.75,16.0,4.0,6.0,2.0,4.725,0.7250000000000001,4.0,120.0,148.0,28.0,133.025,13.025,120.0,1.93,2.55,0.6199999999999999,2.26325,0.28674999999999995,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,3.15,4.8825,0.0,11.0,29.0,18.0,17.65,5.1075,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,16.620000000000005,25.24525,4.457625000000002,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,70.1,82.245,14.0
2755,Ag1.00Bi1.00Se2.00,550.0,460.94,405.0,0.483,8.6e-05,0.1074,https://doi.org/10.1021/acs.inorgchem.9b00874,Ag1 Bi1 Se2,34.0,83.0,49.0,49.5,16.75,34.0,65.0,89.0,24.0,82.25,8.625,89.0,78.96,208.9804,130.0204,118.69215,45.144125,78.96,494.0,1234.93,740.9300000000001,691.8325,271.54875000000004,494.0,11.0,16.0,5.0,14.5,1.75,16.0,4.0,6.0,2.0,4.75,0.75,4.0,120.0,148.0,28.0,133.25,13.25,120.0,1.93,2.55,0.6199999999999999,2.2625,0.2874999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,3.5,5.25,0.0,11.0,29.0,18.0,18.0,5.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,16.620000000000005,25.28,4.475000000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,66.25,79.375,14.0
2756,Mg1.00Ag1.00Sb1.00,550.0,175.82,52000.0,1.0836,0.001607459,0.815893716,https://doi.org/10.1021/cm5041826,Mg1 Ag1 Sb1,12.0,51.0,39.0,36.666666666666664,16.444444444444446,12.0,65.0,85.0,20.0,72.66666666666667,8.222222222222223,65.0,24.305,121.76,97.45500000000001,84.6444,40.22626666666667,24.305,903.78,1234.93,331.1500000000001,1020.57,142.90666666666672,903.78,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,3.0,139.0,145.0,6.0,141.66666666666666,2.222222222222219,139.0,1.31,2.05,0.7399999999999998,1.7633333333333334,0.3022222222222221,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,16.33,31.56,15.23,23.593333333333334,5.311111111111111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0
2757,Mg1.00Ag1.00Sb0.98In0.01,550.0,165.45,96036.0,1.6732,0.002628861,0.864136679,https://doi.org/10.1021/cm5041826,Mg1 Ag1 Sb0.98 In0.01,12.0,51.0,39.0,36.61204013377926,16.462903099517902,12.0,65.0,85.0,20.0,72.59197324414717,8.14979698213667,65.0,24.305,121.76,97.45500000000001,84.49705016722409,40.262240914531155,24.305,429.75,1234.93,805.1800000000001,1019.3752173913045,144.1838010760507,923.0,2.0,15.0,13.0,9.307692307692308,4.888088500128634,2.0,3.0,5.0,2.0,4.331103678929766,0.8903703537991744,3.0,139.0,145.0,6.0,141.685618729097,2.2190803234863186,141.0,1.31,2.05,0.7399999999999998,1.761471571906355,0.30198767351595596,1.31,1.0,2.0,1.0,1.665551839464883,0.4451851768995873,1.0,0.0,3.0,3.0,0.9866220735785953,1.3198957506068165,0.0,0.0,10.0,10.0,6.655518394648831,4.451851768995873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.307692307692308,4.888088500128634,2.0,0.0,1.0,1.0,0.33444816053511706,0.4451851768995873,0.0,0.0,5.0,5.0,1.0,1.3377926421404682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.334448160535117,1.1163186094115278,0.0,16.33,31.56,15.23,23.542274247491637,5.260567555172761,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,195.00668896321073,20.06241540922362,194.0
2758,Mg1.00Ag1.00Sb0.98In0.02,550.0,154.55,90450.0,1.6468,0.0022979,0.7658,https://doi.org/10.1021/cm5041826,Mg1 Ag1 Sb0.98 In0.02,12.0,51.0,39.0,36.65333333333333,16.435555555555556,12.0,65.0,85.0,20.0,72.60000000000001,8.133333333333336,65.0,24.305,121.76,97.45500000000001,84.59812,40.195413333333335,24.305,429.75,1234.93,805.1800000000001,1017.4098,145.0134666666667,923.0,2.0,15.0,13.0,9.32,4.88,2.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,3.0,139.0,145.0,6.0,141.68666666666667,2.2130666666666667,141.0,1.31,2.05,0.7399999999999998,1.7615333333333334,0.30102222222222214,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,0.9866666666666667,1.3155555555555554,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.32,4.88,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,5.0,5.0,1.0133333333333334,1.3511111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.3466666666666667,1.1288888888888888,0.0,16.33,31.56,15.23,23.544666666666668,5.246222222222222,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,194.82000000000002,20.120000000000008,194.0
